src_kind,src,dst_kind,dst,edge_info
primitive,SO_5,registry_row,r_mag_neptune_2_plus_d_phys_f_trz_so_5_9_additive_scaled_ice_giant,dispatch
primitive,SO_5,registry_row,r_mag_pluto_2_d_bsfg_so_5_5_compound_twin_d_bsfg_dwarf_planet,dispatch
primitive,SO_5,registry_row,r_mag_saturn_2_so_5_10_twin_family_gas_giant,dispatch
primitive,SO_5,registry_row,r_mag_uranus_2_times_1_minus_f_trz_times_so_5_9_twin_complement_compound_prefix_activation,dispatch
primitive,SO_5,registry_row,r_mag_venus_d_bsfg_plus_f_trz_so_5_6_additive_scaled_r193_d2_errata_correction,dispatch
primitive,SO_5,registry_row,r_sigma_virgo_so_5_over_2_so_5_2_kpc,dispatch
primitive,SO_5,registry_row,r_so_5_16_length_slot,dispatch
primitive,SO_5,registry_row,rho_crit_universe_so_5_neg_26_density_ladder_extension,dispatch
primitive,SO_5,registry_row,rho_dust_sombrero_so_5_neg_20_paper_763_canonical,dispatch
primitive,SO_5,registry_row,rho_fluid_so_5_17_nuclear_matter,dispatch
primitive,SO_5,registry_row,rho_fluid_so_5_neg_21_pillars_hii_gas,dispatch
primitive,SO_5,registry_row,rho_s_d_phys_minus_1_so_5_neg_23_nfw_dm,dispatch
primitive,SO_5,registry_row,rho_sw_8e_neg_21_2_d_phys_so_5_neg_21_5th_composed_prefix_density_solar_wind,dispatch
primitive,SO_5,registry_row,seven_class_so_5_21_family,dispatch
primitive,SO_5,registry_row,sgr_1745_tau_erode_d_phys_minus_1_so_5_6,dispatch
primitive,SO_5,registry_row,sgr_a_tau_b_so_5_6_pentad_fifth_anchor,dispatch
primitive,SO_5,registry_row,so5_power_galactic_mass_scale,dispatch
primitive,SO_5,registry_row,so_5_10_frequency_10_ghz,dispatch
primitive,SO_5,registry_row,so_5_11_cross_domain_twin,dispatch
primitive,SO_5,registry_row,so_5_21_dpm_current_slot,dispatch
primitive,SO_5,registry_row,so_5_21_three_class_family,dispatch
primitive,SO_5,registry_row,so_5_24_smbh_current_domain,dispatch
primitive,SO_5,registry_row,so_5_40_magnetar_burst_slot,dispatch
primitive,SO_5,registry_row,so_5_4_quad_domain_luminosity_extension_ngc_6302,dispatch
primitive,SO_5,registry_row,so_5_4_triple_domain_universality,dispatch
primitive,SO_5,registry_row,so_5_7_frequency_10_mhz,dispatch
primitive,SO_5,registry_row,so_5_8_triple_object_confirmation_at_starburst,dispatch
primitive,SO_5,registry_row,so_5_9_ghz_frequency_slot,dispatch
primitive,SO_5,registry_row,so_5_ladder_57_rungs_16_domains_richest_structural_primitive,dispatch
primitive,SO_5,registry_row,so_5_length_domain_dominance_300_plus_occurrences,dispatch
primitive,SO_5,registry_row,so_5_minus_20_cross_domain_twin_energy_density,dispatch
primitive,SO_5,registry_row,so_5_multi_domain_hub_rungs_structural_unification_anchors,dispatch
primitive,SO_5,registry_row,so_5_neg_10_multi_domain_5th_orthogonal_magnetic_charge_formalization,dispatch
primitive,SO_5,registry_row,so_5_plus_1_successor_identity_reduction_rule,dispatch
primitive,SO_5,registry_row,so_5_pow_15_reactor_family_invariant_landmark_paper_2099,dispatch
primitive,SO_5,registry_row,solar_wind_v_sw_d_phys_so_5_2_cross_scale,dispatch
primitive,SO_5,registry_row,sombrero_so5_plus_1_aether,dispatch
primitive,SO_5,registry_row,span_m16_eagle_nebula_a_5_plus_so_5_astronomical_length_ly_3rd_domain,dispatch
primitive,SO_5,registry_row,spindle_persistence_2_d_phys_times_so_5_80_domain_extension_paper_1539_at_persistence_percent_domain,dispatch
primitive,SO_5,registry_row,starbirth_wind_triple_object_2_so_5_3_confirmation,dispatch
primitive,SO_5,registry_row,t_batch1_n_ch_over_2_so_5_0_45_promotes_paper_2068_candidate_11th_composed_prefix_class_sub_batch_time,dispatch
primitive,SO_5,registry_row,t_cold_reactor_so_5_times_d_crit_plus_magic_28_288_new_additive_nuclear_magic_number_kelvin_reactor_top,dispatch
primitive,SO_5,registry_row,t_core_sun_d_bsfg_over_d_phys_so_5_7_solar_core_temperature_new_instance_paper_1962_family,dispatch
primitive,SO_5,registry_row,t_nucleosynth_bbn_so_5_9_bbn_temperature_so_5_ladder_new_rung_n_plus_9,dispatch
primitive,SO_5,registry_row,t_photo_12_d_phys_minus_1_times_so_5_plus_1_times_f_trz_2_0_33_new_double_prefix_landmark_successor_timestamp,dispatch
primitive,SO_5,registry_row,t_start_batch31_n_ch_plus_d_phys_minus_1_over_so_5_2_9_03_new_additive_paper_2065_landmark_inverse_ratio_timestamp,dispatch
primitive,SO_5,registry_row,t_wind_so_5_7_k_temperature_domain,dispatch
primitive,SO_5,registry_row,tau_sf_2_so_5_6_timescale_third_domain,dispatch
primitive,SO_5,registry_row,tau_sf_hudf_so_5_9_yr_galaxy_formation_cycle,dispatch
primitive,SO_5,registry_row,two_so_5_n_cross_domain_same_n_pair_formalization_n_equals_4,dispatch
primitive,SO_5,registry_row,two_so_5_n_twin_dominant_composed_prefix_class_57pct_share,dispatch
primitive,SO_5,registry_row,two_so_5_n_twin_family_opens_negative_exponent_regime_landmark_formalization,dispatch
primitive,SO_5,registry_row,u_i_sun_canonical_so_5_plus_1_over_d_phys_so_5_negative_7_path_b_alternate,dispatch
primitive,SO_5,registry_row,universe_hubble_radius_22_times_2_so_5_25_primitive_lock,dispatch
primitive,SO_5,registry_row,universe_mass_so_5_53,dispatch
primitive,SO_5,registry_row,v_exp_crab_d_bsfg_over_d_phys_so_5_6,dispatch
primitive,SO_5,registry_row,v_exp_orion_2_so_5_4_velocity_domain,dispatch
primitive,SO_5,registry_row,v_gas_lagoon_so_5_5_3rd_instance_family_extension,dispatch
primitive,SO_5,registry_row,v_gas_m16_so_5_5_ionized_gas,dispatch
primitive,SO_5,registry_row,v_out_young_stars_so_5_2_100_km_s_velocity_ladder_rung_n_plus_2_stellar_outflow,dispatch
primitive,SO_5,registry_row,v_out_youngstars_so_5_5_velocity_4th_instance,dispatch
primitive,SO_5,registry_row,v_sgr1745_so_5_3_direct_volumetric,dispatch
primitive,SO_5,registry_row,v_sw_5e5_d_phys_plus_1_so_5_5_4th_composed_prefix_velocity_solar_wind,dispatch
primitive,SO_5,registry_row,v_tesla_so_5_6_1e6_v_voltage_ladder_new_first_instance_positive_rung,dispatch
primitive,SO_5,registry_row,v_wind_bubblenebula_one_minus_f_trz_2_so_5_6,dispatch
primitive,SO_5,registry_row,v_wind_ngc6302_d_bsfg_so_5_5_composed_prefix_velocity,dispatch
primitive,SO_5,registry_row,v_wind_orion_2_d_phys_so_5_3,dispatch
primitive,SO_5,registry_row,v_wind_saturn_so_5_over_2_so_5_2_planetary_atmospheric,dispatch
primitive,SO_5,registry_row,vac_ratio_youngstars_so_5_base_form,dispatch
primitive,SO_5,registry_row,wavenumber_pos_neg_pair_so_5_20_direct_pair_formalization,dispatch
primitive,SO_5,registry_row,wd2_tau_sf_2_so_5_6_primitive_lock,dispatch
primitive,SO_5,registry_row,z_d_crit_over_so_5_3_sgr_1745,dispatch
primitive,SO_5,registry_row,z_drag_cmb_so_5_3_plus_a_5_1060_new_additive_combination_cosmological_redshift_domain,dispatch
primitive,SSq,constant,G_UQFF,module_formula
primitive,SSq,constant,HBAR_UQFF_S629,module_formula
primitive,SSq,constant,K_B_UQFF,module_formula
primitive,SSq,registry_row,SSq,primitives
primitive,SSq,registry_row,e_batch1_total_ssq_canonical_0_57_domain_extension_reactor_energy_observable_joule,dispatch
primitive,SSq,registry_row,kmex_ssq_two_path_convergence,dispatch
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_SSQ,odmap
primitive,SSq,registry_row,omega_lambda_6_5_ssq,dispatch
primitive,S_26,registry_row,f_trz_ladder_population_matrix_gaps_264_cells_15pct_coverage,dispatch
primitive,S_26,registry_row,sphere_from_chaos_26d_cosmic_egg_spherical_outline_central_limit_emergence_landmark_paper_2118,dispatch
primitive,beta_i,registry_row,beta_i,primitives
primitive,beta_i,registry_row,beta_i_four_channel_beta_1,dispatch
primitive,beta_i,registry_row,beta_jet_m87_one_minus_f_trz_2_relativistic_agn_family_extension,dispatch
primitive,beta_i,registry_row,constant_triple_convergence_beta_i_rho_vac_c_first_3_constant_instance_paper_2122,dispatch
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i,odmap
primitive,beta_i,registry_row,flat_rotation_beta_i_6029,dispatch
primitive,beta_i,registry_row,nfw_c_vir_d_bsfg_beta_995,dispatch
primitive,beta_i,registry_row,sum_beta_i_3_2,dispatch
primitive,beta_i,registry_row,troyon_beta_n_2_8,dispatch
primitive,kappa,registry_row,higgs_trilinear_kappa_lambda,dispatch
primitive,kappa,registry_row,kappa,primitives
primitive,kappa,registry_row,kappa_5e4_derivative_from_so_5_and_f_trz_primitive_reduction_landmark_paper_2112,dispatch
primitive,kappa,registry_row,kappa_decay_lenr_d_phys_plus_1_times_f_trz_4_5e_minus_4_new_composed_prefix_times_f_trz_4_form_reactor_decay_day,dispatch
primitive,kappa,registry_row,kappa_so_5_over_2_over_so_5_4_decay,dispatch
primitive,kappa,registry_row,kappa_v_nebular_lenr_efield_1_plus_f_trz_over_2_half_factor_sub_family_form,dispatch
primitive,omega_SCm,constant,K_SPRING,module_formula
primitive,omega_SCm,constant,T_SCM_K,module_formula
primitive,omega_SCm,registry_row,canonical_anchored_sub_family_taxonomy_2_dominant_rho_scm_anchored_omega_scm_anchored,dispatch
primitive,omega_SCm,registry_row,lyman_balmer_5p4_omega_scm_inter_series_twin,dispatch
primitive,omega_SCm,registry_row,omega_scm_universal_carrier,dispatch
primitive,rho_SCm,constant,LAMBDA_VAC,module_formula
primitive,rho_SCm,constant,RHO_UA,module_formula
primitive,rho_SCm,registry_row,canonical_anchored_sub_family_taxonomy_2_dominant_rho_scm_anchored_omega_scm_anchored,dispatch
primitive,rho_SCm,registry_row,lambda_canonical_rho_scm,dispatch
primitive,rho_SCm,registry_row,lambda_vac_so_5_plus_1_rho_scm_successor,dispatch
primitive,rho_SCm,registry_row,rho_vac_SCm,primitives
primitive,rho_SCm,registry_row,rho_vac_ui_ufe_d_phys_times_rho_scm_canonical_anchored_composition_vacuum_energy_density,dispatch
