"MTime","Length","FullName"
"2026-03-08 04:27","41710","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GrokThread_UQFF_0904_Validation.py"
"2026-03-07 15:10","7579","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\arxiv_validation_report.md"
"2026-03-06 18:03","3523","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\cmbe_analysis_report.txt"
"2026-03-06 18:03","5007","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\cmbe_dedup_analysis.py"
"2026-03-06 18:03","219066","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\cmbe_analysis_raw.txt"
"2026-03-06 17:46","310689","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\CondensedPhysics_Validation.py"
"2026-03-06 05:59","6863","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\pythonwin\pywin\dialogs\status.py"
"2026-03-06 05:59","3773","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\win32\Demos\security\__pycache__\set_file_audit.cpython-313.pyc"
"2026-03-06 05:59","3460","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\win32\Demos\security\set_file_audit.py"
"2026-03-06 05:59","12892","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\pythonwin\pywin\dialogs\__pycache__\status.cpython-313.pyc"
"2026-03-05 23:24","12694","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_FF01CB3A_ANALYSIS.md"
"2026-03-05 17:24","13246","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_14April2025_ANALYSIS.md"
"2026-03-05 07:11","9726","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_10220801_ANALYSIS.md"
"2026-03-05 02:59","15386","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_BA400FD1_ANALYSIS.md"
"2026-03-05 01:32","69921","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_DEED728B_ANALYSIS.md"
"2026-03-04 17:21","7293","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_4E0ECF23_FINAL_STATUS.md"
"2026-03-04 16:40","23150","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_4E0ECF23_INTEGRATION_STATUS.md"
"2026-03-04 16:12","25124","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_4E0ECF23_ANALYSIS.md"
"2026-03-04 13:56","11055","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\THREAD_b9a29cedc27b45dfa309ea1705721bf0_PROPER_STATUS.md"
"2026-03-04 13:19","15614","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_phase2_validation.py"
"2026-03-04 05:43","16181","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_Ug4_validation.py"
"2026-03-04 04:59","19526","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_b9a29cedc27b45dfa309ea1705721bf0_ANALYSIS.md"
"2026-03-04 04:17","6297","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_e3cc481989964390a3c2102a549d2429_ANALYSIS.md"
"2026-03-04 04:06","17104","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_grok_thread_e3cc481989964390_validation.py"
"2026-03-03 22:24","75429","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v145\audits.py"
"2026-03-03 22:24","104028","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v145\__pycache__\audits.cpython-314.pyc"
"2026-03-03 22:24","70794","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v143\audits.py"
"2026-03-03 22:24","103728","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v144\__pycache__\audits.cpython-314.pyc"
"2026-03-03 22:24","75141","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v144\audits.py"
"2026-03-03 22:24","98813","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\selenium\webdriver\common\devtools\v143\__pycache__\audits.cpython-314.pyc"
"2026-03-03 22:21","947","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\trio\_tests\type_tests\task_status.py"
"2026-03-03 18:42","41986","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_B6D9BC22_ANALYSIS.md"
"2026-03-03 18:42","2759","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\calculator_advanced\src\dimensional_analysis.cpp"
"2026-03-03 18:01","4879","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\calculator_advanced\include\dimensional_analysis.h"
"2026-03-03 16:09","84139","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\GROK_THREAD_98b2e77d_ANALYSIS.md"
"2026-03-03 15:01","16871","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\test_priority3_cern_validation.py"
"2026-03-02 22:28","3460","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\win32\Demos\security\set_file_audit.py"
"2026-03-02 22:28","6863","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\pythonwin\pywin\dialogs\status.py"
"2026-03-02 22:11","11193","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\PHASE0_PROGRESS_REPORT.md"
"2026-03-02 22:11","6517","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\PHASE0B_STATUS.md"
"2026-03-02 21:42","56034","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\COMPLETE_FILE_INVENTORY_AND_WIRING_DIAGRAM.md"
"2026-03-02 19:25","12308","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\MISSING_PHYSICS_FRAMEWORKS_ANALYSIS.md"
"2026-03-01 20:14","13028","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\grok_url_calculators_inventory.csv"
"2026-02-28 07:09","30814","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\core\__pycache__\analysis.cpython-314.pyc"
"2026-02-28 07:09","144194","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\parfors\__pycache__\array_analysis.cpython-314.pyc"
"2026-02-28 07:09","82829","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\core\__pycache__\inline_closurecall.cpython-314.pyc"
"2026-02-28 07:09","1058","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\providers\__pycache__\jobstatus.cpython-314.pyc"
"2026-02-28 07:09","3353","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\passmanager\__pycache__\compilation_status.cpython-314.pyc"
"2026-02-28 07:09","2998","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\llvmlite\binding\__pycache__\analysis.cpython-314.pyc"
"2026-02-28 07:09","1920","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\transpiler\passes\optimization\__pycache__\commutation_analysis.cpython-314.pyc"
"2026-02-28 06:38","8431","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\httpx\__pycache__\_status_codes.cpython-314.pyc"
"2026-02-28 06:37","355","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\onnx\verification.py"
"2026-02-28 06:37","19669","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\onnx\_internal\torchscript_exporter\verification.py"
"2026-02-28 06:37","7591","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\onnx\_internal\exporter\_reporting.py"
"2026-02-28 06:37","10344","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\onnx\_internal\exporter\_analysis.py"
"2026-02-28 06:37","12847","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\onnx\_internal\exporter\_verification.py"
"2026-02-28 06:36","2025","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\onnx\common\status.cc"
"2026-02-28 06:36","2234","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\onnx\common\status.h"
"2026-02-28 06:36","19251","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_functorch\_aot_autograd\input_output_analysis.py"
"2026-02-28 06:36","21228","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\onnx\test\cpp\function_verify_test.cc"
"2026-02-28 06:36","46241","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_functorch\_aot_autograd\collect_metadata_analysis.py"
"2026-02-28 06:36","7165","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_inductor\invert_expr_analysis.py"
"2026-02-28 06:36","2586","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\frontend\error_report.h"
"2026-02-28 06:36","17294","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_inductor\comm_analysis.py"
"2026-02-28 06:36","9483","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_dynamo\bytecode_analysis.py"
"2026-02-28 06:36","14913","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\ir\alias_analysis.h"
"2026-02-28 06:36","512","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\device_type_analysis.h"
"2026-02-28 06:36","663","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\dtype_analysis.h"
"2026-02-28 06:36","4323","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\google\protobuf\stubs\status.h"
"2026-02-28 06:36","30406","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\ao\quantization\fx\_model_report\model_report.py"
"2026-02-28 06:36","12369","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\ao\quantization\fx\_model_report\model_report_observer.py"
"2026-02-28 06:36","33379","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\ao\quantization\fx\_model_report\model_report_visualizer.py"
"2026-02-28 06:36","2393","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\symbolic_shape_analysis.h"
"2026-02-28 06:36","552","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\onnx\scalar_type_analysis.h"
"2026-02-28 06:36","9639","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\tensorexpr\analysis.h"
"2026-02-28 06:36","1377","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\shape_analysis.h"
"2026-02-28 06:36","471","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\inline_forked_closures.h"
"2026-02-28 06:36","466","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\lift_closures.h"
"2026-02-28 06:36","494","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\include\torch\csrc\jit\passes\requires_grad_analysis.h"
"2026-02-28 06:36","28393","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_inductor\analysis\profile_analysis.py"
"2026-02-28 06:36","46132","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\networkx\classes\reportviews.py"
"2026-02-28 06:36","6914","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\networkx\algorithms\bipartite\tests\test_link_analysis.py"
"2026-02-28 06:36","12772","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\networkx\algorithms\bipartite\link_analysis.py"
"2026-02-28 06:36","41332","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\networkx\classes\tests\test_reportviews.py"
"2026-02-28 06:36","241","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\distributed\dashboard\templates\performance_report.html"
"2026-02-28 06:36","1012","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\distributed\http\static\css\status.css"
"2026-02-28 06:36","635","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\distributed\http\templates\status.html"
"2026-02-28 06:36","7613","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\langchain_community\tools\azure_ai_services\image_analysis.py"
"2026-02-28 06:36","5814","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_lazy\closure.py"
"2026-02-28 06:36","663","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\langchain_classic\tools\azure_cognitive_services\image_analysis.py"
"2026-02-28 06:36","5891","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\langchain_core\load\_validation.py"
"2026-02-28 06:36","7451","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\torch\_inductor\codegen\block_analysis.py"
"2026-02-28 06:36","5309","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\langchain_community\tools\azure_cognitive_services\image_analysis.py"
"2026-02-28 06:13","14136","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\tests\test_closure.py"
"2026-02-28 06:13","2322","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\llvmlite\binding\analysis.py"
"2026-02-28 06:13","43754","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\tests\test_array_analysis.py"
"2026-02-28 06:13","73875","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\core\inline_closurecall.py"
"2026-02-28 06:13","29043","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\core\analysis.py"
"2026-02-28 06:13","38294","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\tests\test_analysis.py"
"2026-02-28 06:13","127324","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\numba\parfors\array_analysis.py"
"2026-02-28 04:48","2500","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\passmanager\compilation_status.py"
"2026-02-28 04:48","9874","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\primitives\base\validation_v1.py"
"2026-02-28 04:48","1848","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\transpiler\passes\optimization\commutation_analysis.py"
"2026-02-28 04:48","1020","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv_py314_backup\Lib\site-packages\qiskit\providers\jobstatus.py"
"2026-02-26 16:01","16848","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\PHYSICS_TERM_MASTER_INVENTORY.md"
"2026-02-26 15:55","185","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\PHYSICS_TERM_INVENTORY.md"
"2026-02-26 15:16","8082","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\calculator_inventory.txt"
"2026-02-22 20:33","15321","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\bfloat16_toolkit\graph_analysis.h"
"2026-02-22 20:33","64683","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\bfloat16_toolkit\graph_analysis.cc"
"2026-02-22 20:33","2301","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_utils.py"
"2026-02-22 20:33","3872","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_job.py"
"2026-02-22 20:33","2628","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_utils_test.py"
"2026-02-22 20:33","4777","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_job_test.cpython-313.pyc"
"2026-02-22 20:33","10826","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_manager.cpython-313.pyc"
"2026-02-22 20:33","14589","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_manager_test.cpython-313.pyc"
"2026-02-22 20:33","5099","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_job.cpython-313.pyc"
"2026-02-22 20:33","3779","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_utils.cpython-313.pyc"
"2026-02-22 20:33","4042","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_utils_test.cpython-313.pyc"
"2026-02-22 20:33","10058","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_report.cpython-313.pyc"
"2026-02-22 20:33","6201","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\__pycache__\validation_report_test.cpython-313.pyc"
"2026-02-22 20:33","4424","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\rich\status.py"
"2026-02-22 20:33","6033","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\rich\__pycache__\status.cpython-313.pyc"
"2026-02-22 20:33","3934","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\pygments\lexers\verification.py"
"2026-02-22 20:33","4067","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\pygments\lexers\__pycache__\verification.cpython-313.pyc"
"2026-02-22 20:33","5602","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_report_test.py"
"2026-02-22 20:33","10231","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_manager_test.py"
"2026-02-22 20:33","8865","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_report.py"
"2026-02-22 20:33","3313","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_job_test.py"
"2026-02-22 20:33","8052","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\export\validate\validation_manager.py"
"2026-02-22 20:25","1609","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\checkpoint\experimental\v1\_src\loading\__pycache__\validation.cpython-313.pyc"
"2026-02-22 20:25","1773","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\orbax\checkpoint\experimental\v1\_src\loading\validation.py"
"2026-02-22 20:17","27378","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\absl\testing\__pycache__\xml_reporter.cpython-313.pyc"
"2026-02-22 20:17","21424","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\absl\testing\xml_reporter.py"
"2026-02-22 20:17","4747","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\absl\testing\__pycache__\_pretty_print_reporter.cpython-313.pyc"
"2026-02-22 20:17","3065","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\absl\testing\_pretty_print_reporter.py"
"2026-02-22 20:09","7178","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\httpx\__pycache__\_status_codes.cpython-313.pyc"
"2026-02-22 20:09","936","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\special\__pycache__\_input_validation.cpython-313.pyc"
"2026-02-22 20:09","3173","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\optimize\_trustregion_constr\__pycache__\report.cpython-313.pyc"
"2026-02-22 20:09","1906","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\__pycache__\test_report.cpython-313.pyc"
"2026-02-22 20:09","2755","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\sparse\csgraph\__pycache__\_validation.cpython-313.pyc"
"2026-02-22 20:09","27013","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\stats\__pycache__\_sensitivity_analysis.cpython-313.pyc"
"2026-02-22 20:09","5639","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\httpx\_status_codes.py"
"2026-02-22 20:09","4322","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\requests\status_codes.py"
"2026-02-22 20:09","6051","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\requests\__pycache__\status_codes.cpython-313.pyc"
"2026-02-22 20:09","15621","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\stats\tests\__pycache__\test_sensitivity_analysis.cpython-313.pyc"
"2026-02-22 20:08","1138","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\optimize\_trustregion_constr\tests\test_report.py"
"2026-02-22 20:08","1831","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\optimize\_trustregion_constr\report.py"
"2026-02-22 20:08","10988","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\stats\tests\test_sensitivity_analysis.py"
"2026-02-22 20:08","3620","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\fontTools\pens\__pycache__\reportLabPen.cpython-313.pyc"
"2026-02-22 20:08","2145","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\fontTools\pens\reportLabPen.py"
"2026-02-22 20:08","2695","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\sparse\csgraph\_validation.py"
"2026-02-22 20:08","491","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\special\_input_validation.py"
"2026-02-22 20:08","25839","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\scipy\stats\_sensitivity_analysis.py"
"2026-02-22 20:07","70551","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log10.csv"
"2026-02-22 20:07","70546","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log2.csv"
"2026-02-22 20:07","982","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-README.txt"
"2026-02-22 20:07","60053","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp2.csv"
"2026-02-22 20:07","61728","C:\Users\tmsjd\source\repos\Daniel8Murphy0007\Star-Magic\.venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-expm1.csv"
